1732177.73438, 8410957, 764.16284
1737213.13477, 8411910, 764.34033
1742248.53516, 8411205, 764.20905
1747283.93555, 8409719, 763.93225
1752319.33594, 8410614, 764.09894
1757354.73633, 8410900, 764.15222
1762390.13672, 8410824, 764.13806
1767425.53711, 8410767, 764.12744
1772460.93750, 8411339, 764.23401
1777496.33789, 8410977, 764.16656
1782531.73828, 8411110, 764.19135
1787567.13867, 8410310, 764.04230
1792602.53906, 8410519, 764.08124
1797637.93945, 8410786, 764.13098
1802673.33984, 8411567, 764.27643
1807708.74023, 8410481, 764.07416
1812744.14062, 8410348, 764.04938
1817779.54102, 8410996, 764.17010
1822814.94141, 8411948, 764.34741
1827850.34180, 8410938, 764.15930
1832885.74219, 8411148, 764.19843
1837921.14258, 8411777, 764.31555
1842956.54297, 8410672, 764.10974
1847991.94336, 8410824, 764.13806
1853027.34375, 8410710, 764.11682
1858062.74414, 8410443, 764.06708
1863098.14453, 8411529, 764.26935
1868133.54492, 8410996, 764.17010
1873168.94531, 8410081, 763.99963
1878204.34570, 8410138, 764.01025
1883239.74609, 8411701, 764.30139
1888275.14648, 8411072, 764.18427
1893310.54688, 8411205, 764.20905
1898345.94727, 8411148, 764.19843
1903381.34766, 8411453, 764.25519
1908416.74805, 8410195, 764.02087
1913452.14844, 8411167, 764.20197
1918487.54883, 8410424, 764.06354
1923522.94922, 8411605, 764.28351
1928558.34961, 8412158, 764.38654
1933593.75000, 8411415, 764.24811
1938629.15039, 8411034, 764.17719
1943664.55078, 8410938, 764.15930
1948699.95117, 8410996, 764.17010
1953735.35156, 8410443, 764.06708
1958770.75195, 8411224, 764.21259
1963806.15234, 8411377, 764.24103
1968841.55273, 8410824, 764.13806
1973876.95312, 8411148, 764.19843
1978912.35352, 8409567, 763.90393
1983947.75391, 8409452, 763.88251
1988983.15430, 8409033, 763.80444
1994018.55469, 8411167, 764.20197
1999053.95508, 8410424, 764.06354
2004089.35547, 8409205, 763.83649
2009124.75586, 8411167, 764.20197
2014160.15625, 8411339, 764.23401
2019195.55664, 8412215, 764.39716
2024230.95703, 8411605, 764.28351
2029266.35742, 8411377, 764.24103
2034301.75781, 8410767, 764.12744
2039337.15820, 8411739, 764.30847
2044372.55859, 8410977, 764.16656
2049407.95898, 8411377, 764.24103
2054443.35938, 8411205, 764.20905
2059478.75977, 8411186, 764.20551
2064514.16016, 8411986, 764.35449
2069549.56055, 8409967, 763.97839
2074584.96094, 8412063, 764.36884
2079620.36133, 8411434, 764.25165
2084655.76172, 8411053, 764.18073
2089691.16211, 8409414, 763.87543
2094726.56250, 8411034, 764.17719
2099761.96289, 8410614, 764.09894
2104797.36328, 8410272, 764.03522
2109832.76367, 8410062, 763.99609
2114868.16406, 8410996, 764.17010
2119903.56445, 8410996, 764.17010
2124938.96484, 8411243, 764.21613
2129974.36523, 8409586, 763.90747
2135009.76562, 8410272, 764.03522
2140045.16602, 8409757, 763.93933
2145080.56641, 8410748, 764.12390
2150115.96680, 8409586, 763.90747
2155151.36719, 8408938, 763.78674
2160186.76758, 8409357, 763.86481
2165222.16797, 8411224, 764.21259
2170257.56836, 8409586, 763.90747
2175292.96875, 8409738, 763.93579
2180328.36914, 8409795, 763.94641
2185363.76953, 8409166, 763.82922
2190399.16992, 8408938, 763.78674
2195434.57031, 8410214, 764.02441
2200469.97070, 8410957, 764.16284
2205505.37109, 8409662, 763.92163
2210540.77148, 8409281, 763.85065
2215576.17188, 8408023, 763.61633
2220611.57227, 8410100, 764.00317
2225646.97266, 8409090, 763.81506
2230682.37305, 8410710, 764.11682
2235717.77344, 8410386, 764.05646
2240753.17383, 8409814, 763.94995
2245788.57422, 8409948, 763.97491
2250823.97461, 8410576, 764.09186
2255859.37500, 8410748, 764.12390
2260894.77539, 8408709, 763.74408
2265930.17578, 8409528, 763.89667
2270965.57617, 8410386, 764.05646
2276000.97656, 8410062, 763.99609
2281036.37695, 8410195, 764.02087
2286071.77734, 8409948, 763.97491
2291107.17773, 8410443, 764.06708
2296142.57812, 8410614, 764.09894
2301177.97852, 8411834, 764.32617
2306213.37891, 8410919, 764.15576
2311248.77930, 8410195, 764.02087
2316284.17969, 8409586, 763.90747
2321319.58008, 8408500, 763.70520
2326354.98047, 8409586, 763.90747
2331390.38086, 8409967, 763.97839
2336425.78125, 8409071, 763.81152
2341461.18164, 8409147, 763.82568
2346496.58203, 8410424, 764.06354
2351531.98242, 8408690, 763.74054
2356567.38281, 8408690, 763.74054
2361602.78320, 8409605, 763.91101
2366638.18359, 8409890, 763.96411
2371673.58398, 8409433, 763.87897
2376708.98438, 8408519, 763.70874
2381744.38477, 8409776, 763.94287
2386779.78516, 8409090, 763.81506
2391815.18555, 8408785, 763.75824
2396850.58594, 8407909, 763.59509
2401885.98633, 8407756, 763.56659
2406921.38672, 8409033, 763.80444
2411956.78711, 8407242, 763.47083
2416992.18750, 8407814, 763.57739
2422027.58789, 8407509, 763.52057
2427062.98828, 8406556, 763.34308
2432098.38867, 8407166, 763.45673
2437133.78906, 8406061, 763.25085
2442169.18945, 8407452, 763.50995
2447204.58984, 8407413, 763.50269
2452239.99023, 8408823, 763.76532
2457275.39062, 8406327, 763.30042
2462310.79102, 8406861, 763.39990
2467346.19141, 8407223, 763.46729
2472381.59180, 8406537, 763.33954
2477416.99219, 8406613, 763.35370
2482452.39258, 8406823, 763.39282
2487487.79297, 8405260, 763.10168
2492523.19336, 8405241, 763.09814
2497558.59375, 8405622, 763.16913
2502593.99414, 8404460, 762.95264
2507629.39453, 8405984, 763.23651
2512664.79492, 8404975, 763.04858
2517700.19531, 8404917, 763.03778
2522735.59570, 8405813, 763.20465
2527770.99609, 8404155, 762.89587
2532806.39648, 8404041, 762.87463
2537841.79688, 8402669, 762.61908
2542877.19727, 8403069, 762.69354
2547912.59766, 8401678, 762.43445
2552947.99805, 8401545, 762.40973
2557983.39844, 8403126, 762.70416
2563018.79883, 8402974, 762.67590
2568054.19922, 8402136, 762.51978
2573089.59961, 8402231, 762.53748
2578125.00000, 8399792, 762.08319
2583160.40039, 8400707, 762.25360
2588195.80078, 8399830, 762.09027
2593231.20117, 8399163, 761.96600
2598266.60156, 8399163, 761.96600
2603302.00195, 8398725, 761.88446
2608337.40234, 8397906, 761.73187
2613372.80273, 8397563, 761.66797
2618408.20312, 8397963, 761.74249
2623443.60352, 8397868, 761.72479
2628479.00391, 8396477, 761.46570
2633514.40430, 8396400, 761.45135
2638549.80469, 8396629, 761.49402
2643585.20508, 8394762, 761.14630
2648620.60547, 8394952, 761.18164
2653656.00586, 8393790, 760.96521
2658691.40625, 8393409, 760.89423
2663726.80664, 8392380, 760.70258
2668762.20703, 8392399, 760.70612
2673797.60742, 8392361, 760.69904
2678833.00781, 8391923, 760.61749
2683868.40820, 8392018, 760.63513
2688903.80859, 8391351, 760.51093
2693939.20898, 8391237, 760.48969
2698974.60938, 8390208, 760.29803
2704010.00977, 8389770, 760.21643
2709045.41016, 8388341, 759.95026
2714080.81055, 8390113, 760.28033
2719116.21094, 8389217, 760.11346
2724151.61133, 8389084, 760.08868
2729187.01172, 8387750, 759.84021
2734222.41211, 8387026, 759.70532
2739257.81250, 8386702, 759.64496
2744293.21289, 8386988, 759.69824
2749328.61328, 8385578, 759.43561
2754364.01367, 8384378, 759.21210
2759399.41406, 8384873, 759.30432
2764434.81445, 8384092, 759.15881
2769470.21484, 8384282, 759.19421
2774505.61523, 8383253, 759.00256
2779541.01562, 8383120, 758.97778
2784576.41602, 8384454, 759.22626
2789611.81641, 8382129, 758.79321
2794647.21680, 8382244, 758.81464
2799682.61719, 8382206, 758.80756
2804718.01758, 8380757, 758.53766
2809753.41797, 8380815, 758.54846
2814788.81836, 8380757, 758.53766
2819824.21875, 8379062, 758.22192
2824859.61914, 8377938, 758.01257
2829895.01953, 8379024, 758.21484
2834930.41992, 8377004, 757.83856
2839965.82031, 8376699, 757.78180
2845001.22070, 8376185, 757.68604
2850036.62109, 8376623, 757.76764
2855072.02148, 8377061, 757.84918
2860107.42188, 8376547, 757.75348
2865142.82227, 8375041, 757.47296
2870178.22266, 8374965, 757.45880
2875213.62305, 8374737, 757.41632
2880249.02344, 8375289, 757.51917
2885284.42383, 8374336, 757.34161
2890319.82422, 8373689, 757.22113
2895355.22461, 8374451, 757.36304
2900390.62500, 8373803, 757.24237
2905426.02539, 8374032, 757.28503
2910461.42578, 8372888, 757.07190
2915496.82617, 8374546, 757.38074
2920532.22656, 8374298, 757.33453
2925567.62695, 8375003, 757.46588
2930603.02734, 8374870, 757.44110
2935638.42773, 8375842, 757.62213
2940673.82812, 8375232, 757.50854
2945709.22852, 8376013, 757.65399
2950744.62891, 8375194, 757.50146
2955780.02930, 8374355, 757.34515
2960815.42969, 8376699, 757.78180
2965850.83008, 8377118, 757.85980
2970886.23047, 8376832, 757.80652
2975921.63086, 8377080, 757.85272
2980957.03125, 8376928, 757.82440
2985992.43164, 8377880, 758.00177
2991027.83203, 8378585, 758.13306
2996063.23242, 8379424, 758.28937
3001098.63281, 8379519, 758.30707
3006134.03320, 8380738, 758.53412
3011169.43359, 8380796, 758.54492
3016204.83398, 8382358, 758.83588
3021240.23438, 8383082, 758.97070
3026275.63477, 8383882, 759.11969
3031311.03516, 8383234, 758.99902
3036346.43555, 8384949, 759.31848
3041381.83594, 8385330, 759.38940
3046417.23633, 8388569, 759.99274
3051452.63672, 8388112, 759.90759
3056488.03711, 8388970, 760.06744
3061523.43750, 8389255, 760.12048
3066558.83789, 8390551, 760.36194
3071594.23828, 8392075, 760.64575
3076629.63867, 8393085, 760.83392
3081665.03906, 8394286, 761.05762
3086700.43945, 8394743, 761.14276
3091735.83984, 8394628, 761.12134
3096771.24023, 8395067, 761.20306
3101806.64062, 8397258, 761.61121
3106842.04102, 8396782, 761.52252
3111877.44141, 8399563, 762.04053
3116912.84180, 8400135, 762.14709
3121948.24219, 8400573, 762.22864
3126983.64258, 8400173, 762.15417
3132019.04297, 8400954, 762.29962
3137054.44336, 8402269, 762.54456
3142089.84375, 8402955, 762.67236
3147125.24414, 8403736, 762.81781
3152160.64453, 8403908, 762.84985
3157196.04492, 8403412, 762.75745
3162231.44531, 8404574, 762.97388
3167266.84570, 8404594, 762.97760
3172302.24609, 8405165, 763.08398
3177337.64648, 8406480, 763.32892
3182373.04688, 8406651, 763.36078
3187408.44727, 8406537, 763.33954
3192443.84766, 8406613, 763.35370
3197479.24805, 8407147, 763.45319
3202514.64844, 8407204, 763.46375
3207550.04883, 8407928, 763.59863
3212585.44922, 8408709, 763.74408
3217620.84961, 8408290, 763.66608
3222656.25000, 8409357, 763.86481
3227691.65039, 8408099, 763.63049
3232727.05078, 8408366, 763.68024
3237762.45117, 8410252, 764.03149
3242797.85156, 8409357, 763.86481
3247833.25195, 8410443, 764.06708
3252868.65234, 8409528, 763.89667
3257904.05273, 8408214, 763.65192
3262939.45312, 8409986, 763.98193
3267974.85352, 8410405, 764.06000
3273010.25391, 8410348, 764.04938
3278045.65430, 8411186, 764.20551
3283081.05469, 8411015, 764.17365
3288116.45508, 8410367, 764.05292
3293151.85547, 8410805, 764.13452
3298187.25586, 8410538, 764.08478
3303222.65625, 8410367, 764.05292
3308258.05664, 8409338, 763.86127
3313293.45703, 8411434, 764.25165
3318328.85742, 8410329, 764.04584
3323364.25781, 8408900, 763.77966
3328399.65820, 8410786, 764.13098
3333435.05859, 8410538, 764.08478
3338470.45898, 8411377, 764.24103
3343505.85938, 8410977, 764.16656
3348541.25977, 8410138, 764.01025
3353576.66016, 8410710, 764.11682
3358612.06055, 8410634, 764.10266
3363647.46094, 8410710, 764.11682
3368682.86133, 8411091, 764.18781
3373718.26172, 8409967, 763.97839
3378753.66211, 8411529, 764.26935
3383789.06250, 8410081, 763.99963
3388824.46289, 8410443, 764.06708
3393859.86328, 8411262, 764.21967
3398895.26367, 8411110, 764.19135
3403930.66406, 8410862, 764.14514
3408966.06445, 8410824, 764.13806
3414001.46484, 8412577, 764.46460
3419036.86523, 8412082, 764.37238
3424072.26562, 8411548, 764.27289
3429107.66602, 8411243, 764.21613
3434143.06641, 8412024, 764.36157
3439178.46680, 8411034, 764.17719
3444213.86719, 8411529, 764.26935
3449249.26758, 8410272, 764.03522
3454284.66797, 8409205, 763.83649
3459320.06836, 8410214, 764.02441
3464355.46875, 8410843, 764.14160
3469390.86914, 8410614, 764.09894
3474426.26953, 8411319, 764.23022
3479461.66992, 8411129, 764.19489
3484497.07031, 8411415, 764.24811
3489532.47070, 8410576, 764.09186
3494567.87109, 8411777, 764.31555
3499603.27148, 8410291, 764.03876
3504638.67188, 8411148, 764.19843
3509674.07227, 8411262, 764.21967
3514709.47266, 8410938, 764.15930
3519744.87305, 8411396, 764.24457
3524780.27344, 8410996, 764.17010
3529815.67383, 8410977, 764.16656
3534851.07422, 8410043, 763.99255
3539886.47461, 8410081, 763.99963
3544921.87500, 8410062, 763.99609
3549957.27539, 8411034, 764.17719
3554992.67578, 8410881, 764.14868
3560028.07617, 8411681, 764.29767
3565063.47656, 8412596, 764.46814
3570098.87695, 8411510, 764.26581
3575134.27734, 8410233, 764.02795
3580169.67773, 8411415, 764.24811
3585205.07812, 8411853, 764.32971
3590240.47852, 8411415, 764.24811
3595275.87891, 8412653, 764.47876
3600311.27930, 8411624, 764.28705
3605346.67969, 8412977, 764.53906
3610382.08008, 8411910, 764.34033
3615417.48047, 8412634, 764.47522
3620452.88086, 8411605, 764.28351
3625488.28125, 8412672, 764.48230
3630523.68164, 8412882, 764.52136
3635559.08203, 8412310, 764.41486
3640594.48242, 8412501, 764.45044
3645629.88281, 8410938, 764.15930
3650665.28320, 8412653, 764.47876
3655700.68359, 8412520, 764.45398
3660736.08398, 8413053, 764.55322
3665771.48438, 8413587, 764.65271
3670806.88477, 8413111, 764.56403
3675842.28516, 8412272, 764.40778
3680877.68555, 8413072, 764.55676
3685913.08594, 8412748, 764.49640
3690948.48633, 8413072, 764.55676
3695983.88672, 8412634, 764.47522
3701019.28711, 8412177, 764.39008
3706054.68750, 8413511, 764.63855
3711090.08789, 8412272, 764.40778
3716125.48828, 8412444, 764.43982
3721160.88867, 8412768, 764.50012
3726196.28906, 8413301, 764.59943
3731231.68945, 8411034, 764.17719
3736267.08984, 8411015, 764.17365
3741302.49023, 8411281, 764.22321
3746337.89062, 8411472, 764.25873
3751373.29102, 8411739, 764.30847
3756408.69141, 8412520, 764.45398
3761444.09180, 8412005, 764.35803
3766479.49219, 8411529, 764.26935
3771514.89258, 8412215, 764.39716
